StartTime,EndTime,AreaID,UnitName,PsrType,quantity
2022-01-11T17:00+00:00Z,2022-01-11T18:00+00:00Z,10YSE-1--------K,MAW,B19,5488
2022-01-11T18:00+00:00Z,2022-01-11T19:00+00:00Z,10YSE-1--------K,MAW,B19,5343
2022-01-11T19:00+00:00Z,2022-01-11T20:00+00:00Z,10YSE-1--------K,MAW,B19,5269
2022-01-11T20:00+00:00Z,2022-01-11T21:00+00:00Z,10YSE-1--------K,MAW,B19,5272
2022-01-11T21:00+00:00Z,2022-01-11T22:00+00:00Z,10YSE-1--------K,MAW,B19,5477
2022-01-11T22:00+00:00Z,2022-01-11T23:00+00:00Z,10YSE-1--------K,MAW,B19,5724
2022-01-11T23:00+00:00Z,2022-01-12T00:00+00:00Z,10YSE-1--------K,MAW,B19,5953
2022-01-12T00:00+00:00Z,2022-01-12T01:00+00:00Z,10YSE-1--------K,MAW,B19,6058
2022-01-12T01:00+00:00Z,2022-01-12T02:00+00:00Z,10YSE-1--------K,MAW,B19,6248
2022-01-12T02:00+00:00Z,2022-01-12T03:00+00:00Z,10YSE-1--------K,MAW,B19,6438
2022-01-12T03:00+00:00Z,2022-01-12T04:00+00:00Z,10YSE-1--------K,MAW,B19,6604
2022-01-12T04:00+00:00Z,2022-01-12T05:00+00:00Z,10YSE-1--------K,MAW,B19,6793
2022-01-12T05:00+00:00Z,2022-01-12T06:00+00:00Z,10YSE-1--------K,MAW,B19,7071
2022-01-12T06:00+00:00Z,2022-01-12T07:00+00:00Z,10YSE-1--------K,MAW,B19,7341
2022-01-12T07:00+00:00Z,2022-01-12T08:00+00:00Z,10YSE-1--------K,MAW,B19,7695
2022-01-12T08:00+00:00Z,2022-01-12T09:00+00:00Z,10YSE-1--------K,MAW,B19,7925
2022-01-12T09:00+00:00Z,2022-01-12T10:00+00:00Z,10YSE-1--------K,MAW,B19,8201
2022-01-12T10:00+00:00Z,2022-01-12T11:00+00:00Z,10YSE-1--------K,MAW,B19,8247
2022-01-12T11:00+00:00Z,2022-01-12T12:00+00:00Z,10YSE-1--------K,MAW,B19,8418
2022-01-12T12:00+00:00Z,2022-01-12T13:00+00:00Z,10YSE-1--------K,MAW,B19,8613
2022-01-12T13:00+00:00Z,2022-01-12T14:00+00:00Z,10YSE-1--------K,MAW,B19,8844
2022-01-12T14:00+00:00Z,2022-01-12T15:00+00:00Z,10YSE-1--------K,MAW,B19,9111
2022-01-12T15:00+00:00Z,2022-01-12T16:00+00:00Z,10YSE-1--------K,MAW,B19,9056
2022-01-12T16:00+00:00Z,2022-01-12T17:00+00:00Z,10YSE-1--------K,MAW,B19,9105
2022-01-12T17:00+00:00Z,2022-01-12T18:00+00:00Z,10YSE-1--------K,MAW,B19,9197
2022-01-12T18:00+00:00Z,2022-01-12T19:00+00:00Z,10YSE-1--------K,MAW,B19,9232
2022-01-12T19:00+00:00Z,2022-01-12T20:00+00:00Z,10YSE-1--------K,MAW,B19,9298
2022-01-12T20:00+00:00Z,2022-01-12T21:00+00:00Z,10YSE-1--------K,MAW,B19,9384
2022-01-12T21:00+00:00Z,2022-01-12T22:00+00:00Z,10YSE-1--------K,MAW,B19,9428
2022-01-12T22:00+00:00Z,2022-01-12T23:00+00:00Z,10YSE-1--------K,MAW,B19,9374
2022-01-12T23:00+00:00Z,2022-01-13T00:00+00:00Z,10YSE-1--------K,MAW,B19,9549
2022-01-13T00:00+00:00Z,2022-01-13T01:00+00:00Z,10YSE-1--------K,MAW,B19,9635
2022-01-13T01:00+00:00Z,2022-01-13T02:00+00:00Z,10YSE-1--------K,MAW,B19,9647
2022-01-13T02:00+00:00Z,2022-01-13T03:00+00:00Z,10YSE-1--------K,MAW,B19,9669
2022-01-13T03:00+00:00Z,2022-01-13T04:00+00:00Z,10YSE-1--------K,MAW,B19,9554
2022-01-13T04:00+00:00Z,2022-01-13T05:00+00:00Z,10YSE-1--------K,MAW,B19,9370
2022-01-13T05:00+00:00Z,2022-01-13T06:00+00:00Z,10YSE-1--------K,MAW,B19,9232
2022-01-13T06:00+00:00Z,2022-01-13T07:00+00:00Z,10YSE-1--------K,MAW,B19,9067
2022-01-13T07:00+00:00Z,2022-01-13T08:00+00:00Z,10YSE-1--------K,MAW,B19,9037
2022-01-13T08:00+00:00Z,2022-01-13T09:00+00:00Z,10YSE-1--------K,MAW,B19,8829
2022-01-13T09:00+00:00Z,2022-01-13T10:00+00:00Z,10YSE-1--------K,MAW,B19,8756
2022-01-13T10:00+00:00Z,2022-01-13T11:00+00:00Z,10YSE-1--------K,MAW,B19,8859
2022-01-13T11:00+00:00Z,2022-01-13T12:00+00:00Z,10YSE-1--------K,MAW,B19,9165
2022-01-13T12:00+00:00Z,2022-01-13T13:00+00:00Z,10YSE-1--------K,MAW,B19,9226
2022-01-13T13:00+00:00Z,2022-01-13T14:00+00:00Z,10YSE-1--------K,MAW,B19,9397
2022-01-13T14:00+00:00Z,2022-01-13T15:00+00:00Z,10YSE-1--------K,MAW,B19,9576
2022-01-13T15:00+00:00Z,2022-01-13T16:00+00:00Z,10YSE-1--------K,MAW,B19,9557
2022-01-13T16:00+00:00Z,2022-01-13T17:00+00:00Z,10YSE-1--------K,MAW,B19,9587
2022-01-13T17:00+00:00Z,2022-01-13T18:00+00:00Z,10YSE-1--------K,MAW,B19,9561
2022-01-13T18:00+00:00Z,2022-01-13T19:00+00:00Z,10YSE-1--------K,MAW,B19,9465
2022-01-13T19:00+00:00Z,2022-01-13T20:00+00:00Z,10YSE-1--------K,MAW,B19,9367
2022-01-13T20:00+00:00Z,2022-01-13T21:00+00:00Z,10YSE-1--------K,MAW,B19,9407
2022-01-13T21:00+00:00Z,2022-01-13T22:00+00:00Z,10YSE-1--------K,MAW,B19,9469
2022-01-13T22:00+00:00Z,2022-01-13T23:00+00:00Z,10YSE-1--------K,MAW,B19,9447
2022-01-13T23:00+00:00Z,2022-01-14T00:00+00:00Z,10YSE-1--------K,MAW,B19,9687
2022-01-14T00:00+00:00Z,2022-01-14T01:00+00:00Z,10YSE-1--------K,MAW,B19,9879
2022-01-14T01:00+00:00Z,2022-01-14T02:00+00:00Z,10YSE-1--------K,MAW,B19,9884
2022-01-14T02:00+00:00Z,2022-01-14T03:00+00:00Z,10YSE-1--------K,MAW,B19,9876
2022-01-14T03:00+00:00Z,2022-01-14T04:00+00:00Z,10YSE-1--------K,MAW,B19,9838
2022-01-14T04:00+00:00Z,2022-01-14T05:00+00:00Z,10YSE-1--------K,MAW,B19,9877
2022-01-14T05:00+00:00Z,2022-01-14T06:00+00:00Z,10YSE-1--------K,MAW,B19,9805
2022-01-14T06:00+00:00Z,2022-01-14T07:00+00:00Z,10YSE-1--------K,MAW,B19,9688
2022-01-14T07:00+00:00Z,2022-01-14T08:00+00:00Z,10YSE-1--------K,MAW,B19,9824
2022-01-14T08:00+00:00Z,2022-01-14T09:00+00:00Z,10YSE-1--------K,MAW,B19,9795
2022-01-14T09:00+00:00Z,2022-01-14T10:00+00:00Z,10YSE-1--------K,MAW,B19,9715
2022-01-14T10:00+00:00Z,2022-01-14T11:00+00:00Z,10YSE-1--------K,MAW,B19,9653
2022-01-14T11:00+00:00Z,2022-01-14T12:00+00:00Z,10YSE-1--------K,MAW,B19,9561
2022-01-14T12:00+00:00Z,2022-01-14T13:00+00:00Z,10YSE-1--------K,MAW,B19,9502
2022-01-14T13:00+00:00Z,2022-01-14T14:00+00:00Z,10YSE-1--------K,MAW,B19,9420
2022-01-14T14:00+00:00Z,2022-01-14T15:00+00:00Z,10YSE-1--------K,MAW,B19,9304
2022-01-14T15:00+00:00Z,2022-01-14T16:00+00:00Z,10YSE-1--------K,MAW,B19,9196
2022-01-14T16:00+00:00Z,2022-01-14T17:00+00:00Z,10YSE-1--------K,MAW,B19,9117
2022-01-14T17:00+00:00Z,2022-01-14T18:00+00:00Z,10YSE-1--------K,MAW,B19,9023
2022-01-14T18:00+00:00Z,2022-01-14T19:00+00:00Z,10YSE-1--------K,MAW,B19,8915
2022-01-14T19:00+00:00Z,2022-01-14T20:00+00:00Z,10YSE-1--------K,MAW,B19,8839
2022-01-14T20:00+00:00Z,2022-01-14T21:00+00:00Z,10YSE-1--------K,MAW,B19,8769
2022-01-14T21:00+00:00Z,2022-01-14T22:00+00:00Z,10YSE-1--------K,MAW,B19,8601
2022-01-14T22:00+00:00Z,2022-01-14T23:00+00:00Z,10YSE-1--------K,MAW,B19,8414
2022-01-14T23:00+00:00Z,2022-01-15T00:00+00:00Z,10YSE-1--------K,MAW,B19,8166
2022-01-15T00:00+00:00Z,2022-01-15T01:00+00:00Z,10YSE-1--------K,MAW,B19,7899
2022-01-15T01:00+00:00Z,2022-01-15T02:00+00:00Z,10YSE-1--------K,MAW,B19,7572
2022-01-15T02:00+00:00Z,2022-01-15T03:00+00:00Z,10YSE-1--------K,MAW,B19,7217
2022-01-15T03:00+00:00Z,2022-01-15T04:00+00:00Z,10YSE-1--------K,MAW,B19,6743
2022-01-15T04:00+00:00Z,2022-01-15T05:00+00:00Z,10YSE-1--------K,MAW,B19,6087
2022-01-15T05:00+00:00Z,2022-01-15T06:00+00:00Z,10YSE-1--------K,MAW,B19,5576
2022-01-15T06:00+00:00Z,2022-01-15T07:00+00:00Z,10YSE-1--------K,MAW,B19,5145
2022-01-15T07:00+00:00Z,2022-01-15T08:00+00:00Z,10YSE-1--------K,MAW,B19,4890
2022-01-15T08:00+00:00Z,2022-01-15T09:00+00:00Z,10YSE-1--------K,MAW,B19,4534
2022-01-15T09:00+00:00Z,2022-01-15T10:00+00:00Z,10YSE-1--------K,MAW,B19,4332
2022-01-15T10:00+00:00Z,2022-01-15T11:00+00:00Z,10YSE-1--------K,MAW,B19,3927
2022-01-15T11:00+00:00Z,2022-01-15T12:00+00:00Z,10YSE-1--------K,MAW,B19,3774
2022-01-15T12:00+00:00Z,2022-01-15T13:00+00:00Z,10YSE-1--------K,MAW,B19,3791
2022-01-15T13:00+00:00Z,2022-01-15T14:00+00:00Z,10YSE-1--------K,MAW,B19,4048
2022-01-15T14:00+00:00Z,2022-01-15T15:00+00:00Z,10YSE-1--------K,MAW,B19,4569
2022-01-15T15:00+00:00Z,2022-01-15T16:00+00:00Z,10YSE-1--------K,MAW,B19,5002
2022-01-15T16:00+00:00Z,2022-01-15T17:00+00:00Z,10YSE-1--------K,MAW,B19,5600
2022-01-15T17:00+00:00Z,2022-01-15T18:00+00:00Z,10YSE-1--------K,MAW,B19,6226
2022-01-15T18:00+00:00Z,2022-01-15T19:00+00:00Z,10YSE-1--------K,MAW,B19,6716
2022-01-15T19:00+00:00Z,2022-01-15T20:00+00:00Z,10YSE-1--------K,MAW,B19,7136
2022-01-15T20:00+00:00Z,2022-01-15T21:00+00:00Z,10YSE-1--------K,MAW,B19,7347
2022-01-15T21:00+00:00Z,2022-01-15T22:00+00:00Z,10YSE-1--------K,MAW,B19,7422
2022-01-15T22:00+00:00Z,2022-01-15T23:00+00:00Z,10YSE-1--------K,MAW,B19,7633
2022-01-15T23:00+00:00Z,2022-01-16T00:00+00:00Z,10YSE-1--------K,MAW,B19,7626
2022-01-16T00:00+00:00Z,2022-01-16T01:00+00:00Z,10YSE-1--------K,MAW,B19,7713
2022-01-16T01:00+00:00Z,2022-01-16T02:00+00:00Z,10YSE-1--------K,MAW,B19,7820
2022-01-16T02:00+00:00Z,2022-01-16T03:00+00:00Z,10YSE-1--------K,MAW,B19,7765
2022-01-16T03:00+00:00Z,2022-01-16T04:00+00:00Z,10YSE-1--------K,MAW,B19,7972
2022-01-16T04:00+00:00Z,2022-01-16T05:00+00:00Z,10YSE-1--------K,MAW,B19,8075
2022-01-16T05:00+00:00Z,2022-01-16T06:00+00:00Z,10YSE-1--------K,MAW,B19,8300
2022-01-16T06:00+00:00Z,2022-01-16T07:00+00:00Z,10YSE-1--------K,MAW,B19,8441
2022-01-16T07:00+00:00Z,2022-01-16T08:00+00:00Z,10YSE-1--------K,MAW,B19,8812
2022-01-16T08:00+00:00Z,2022-01-16T09:00+00:00Z,10YSE-1--------K,MAW,B19,9140
2022-01-16T09:00+00:00Z,2022-01-16T10:00+00:00Z,10YSE-1--------K,MAW,B19,9555
2022-01-16T10:00+00:00Z,2022-01-16T11:00+00:00Z,10YSE-1--------K,MAW,B19,9654
2022-01-16T11:00+00:00Z,2022-01-16T12:00+00:00Z,10YSE-1--------K,MAW,B19,9638
2022-01-16T12:00+00:00Z,2022-01-16T13:00+00:00Z,10YSE-1--------K,MAW,B19,9453
2022-01-16T13:00+00:00Z,2022-01-16T14:00+00:00Z,10YSE-1--------K,MAW,B19,9179
2022-01-16T14:00+00:00Z,2022-01-16T15:00+00:00Z,10YSE-1--------K,MAW,B19,8717
2022-01-16T15:00+00:00Z,2022-01-16T16:00+00:00Z,10YSE-1--------K,MAW,B19,8342
2022-01-16T16:00+00:00Z,2022-01-16T17:00+00:00Z,10YSE-1--------K,MAW,B19,8185
2022-01-16T17:00+00:00Z,2022-01-16T18:00+00:00Z,10YSE-1--------K,MAW,B19,8237
2022-01-16T18:00+00:00Z,2022-01-16T19:00+00:00Z,10YSE-1--------K,MAW,B19,8175
2022-01-16T19:00+00:00Z,2022-01-16T20:00+00:00Z,10YSE-1--------K,MAW,B19,8129
2022-01-16T20:00+00:00Z,2022-01-16T21:00+00:00Z,10YSE-1--------K,MAW,B19,8636
2022-01-16T21:00+00:00Z,2022-01-16T22:00+00:00Z,10YSE-1--------K,MAW,B19,9165
2022-01-16T22:00+00:00Z,2022-01-16T23:00+00:00Z,10YSE-1--------K,MAW,B19,9401
2022-01-16T23:00+00:00Z,2022-01-17T00:00+00:00Z,10YSE-1--------K,MAW,B19,9552
2022-01-17T00:00+00:00Z,2022-01-17T01:00+00:00Z,10YSE-1--------K,MAW,B19,9643
2022-01-17T01:00+00:00Z,2022-01-17T02:00+00:00Z,10YSE-1--------K,MAW,B19,9690
2022-01-17T02:00+00:00Z,2022-01-17T03:00+00:00Z,10YSE-1--------K,MAW,B19,9729
2022-01-17T03:00+00:00Z,2022-01-17T04:00+00:00Z,10YSE-1--------K,MAW,B19,9702
2022-01-17T04:00+00:00Z,2022-01-17T05:00+00:00Z,10YSE-1--------K,MAW,B19,9506
2022-01-17T05:00+00:00Z,2022-01-17T06:00+00:00Z,10YSE-1--------K,MAW,B19,9275
2022-01-17T06:00+00:00Z,2022-01-17T07:00+00:00Z,10YSE-1--------K,MAW,B19,9055
2022-01-17T07:00+00:00Z,2022-01-17T08:00+00:00Z,10YSE-1--------K,MAW,B19,8995
2022-01-17T08:00+00:00Z,2022-01-17T09:00+00:00Z,10YSE-1--------K,MAW,B19,9061
2022-01-17T09:00+00:00Z,2022-01-17T10:00+00:00Z,10YSE-1--------K,MAW,B19,8940
2022-01-17T10:00+00:00Z,2022-01-17T11:00+00:00Z,10YSE-1--------K,MAW,B19,8631
2022-01-17T11:00+00:00Z,2022-01-17T12:00+00:00Z,10YSE-1--------K,MAW,B19,8446
2022-01-17T12:00+00:00Z,2022-01-17T13:00+00:00Z,10YSE-1--------K,MAW,B19,8427
2022-01-17T13:00+00:00Z,2022-01-17T14:00+00:00Z,10YSE-1--------K,MAW,B19,8370
2022-01-17T14:00+00:00Z,2022-01-17T15:00+00:00Z,10YSE-1--------K,MAW,B19,8253
2022-01-17T15:00+00:00Z,2022-01-17T16:00+00:00Z,10YSE-1--------K,MAW,B19,8198
2022-01-17T16:00+00:00Z,2022-01-17T17:00+00:00Z,10YSE-1--------K,MAW,B19,8032
2022-01-17T17:00+00:00Z,2022-01-17T18:00+00:00Z,10YSE-1--------K,MAW,B19,7983
2022-01-17T18:00+00:00Z,2022-01-17T19:00+00:00Z,10YSE-1--------K,MAW,B19,7630
2022-01-17T19:00+00:00Z,2022-01-17T20:00+00:00Z,10YSE-1--------K,MAW,B19,7399
2022-01-17T20:00+00:00Z,2022-01-17T21:00+00:00Z,10YSE-1--------K,MAW,B19,6996
2022-01-17T21:00+00:00Z,2022-01-17T22:00+00:00Z,10YSE-1--------K,MAW,B19,6508
2022-01-17T22:00+00:00Z,2022-01-17T23:00+00:00Z,10YSE-1--------K,MAW,B19,5847
2022-01-17T23:00+00:00Z,2022-01-18T00:00+00:00Z,10YSE-1--------K,MAW,B19,5237
2022-01-18T00:00+00:00Z,2022-01-18T01:00+00:00Z,10YSE-1--------K,MAW,B19,4473
2022-01-18T01:00+00:00Z,2022-01-18T02:00+00:00Z,10YSE-1--------K,MAW,B19,4059
2022-01-18T02:00+00:00Z,2022-01-18T03:00+00:00Z,10YSE-1--------K,MAW,B19,4034
2022-01-18T03:00+00:00Z,2022-01-18T04:00+00:00Z,10YSE-1--------K,MAW,B19,4381
2022-01-18T04:00+00:00Z,2022-01-18T05:00+00:00Z,10YSE-1--------K,MAW,B19,4719
2022-01-18T05:00+00:00Z,2022-01-18T06:00+00:00Z,10YSE-1--------K,MAW,B19,5243
2022-01-18T06:00+00:00Z,2022-01-18T07:00+00:00Z,10YSE-1--------K,MAW,B19,5810
2022-01-18T07:00+00:00Z,2022-01-18T08:00+00:00Z,10YSE-1--------K,MAW,B19,6328
2022-01-18T08:00+00:00Z,2022-01-18T09:00+00:00Z,10YSE-1--------K,MAW,B19,6750
2022-01-18T09:00+00:00Z,2022-01-18T10:00+00:00Z,10YSE-1--------K,MAW,B19,6902
2022-01-18T10:00+00:00Z,2022-01-18T11:00+00:00Z,10YSE-1--------K,MAW,B19,6979
2022-01-18T11:00+00:00Z,2022-01-18T12:00+00:00Z,10YSE-1--------K,MAW,B19,7203
2022-01-18T12:00+00:00Z,2022-01-18T13:00+00:00Z,10YSE-1--------K,MAW,B19,7526
2022-01-18T13:00+00:00Z,2022-01-18T14:00+00:00Z,10YSE-1--------K,MAW,B19,7977
2022-01-18T14:00+00:00Z,2022-01-18T15:00+00:00Z,10YSE-1--------K,MAW,B19,8242
2022-01-18T15:00+00:00Z,2022-01-18T16:00+00:00Z,10YSE-1--------K,MAW,B19,8364
2022-01-18T16:00+00:00Z,2022-01-18T17:00+00:00Z,10YSE-1--------K,MAW,B19,8420
2022-01-18T17:00+00:00Z,2022-01-18T18:00+00:00Z,10YSE-1--------K,MAW,B19,8236
2022-01-18T18:00+00:00Z,2022-01-18T19:00+00:00Z,10YSE-1--------K,MAW,B19,8223
2022-01-18T19:00+00:00Z,2022-01-18T20:00+00:00Z,10YSE-1--------K,MAW,B19,8275
2022-01-18T20:00+00:00Z,2022-01-18T21:00+00:00Z,10YSE-1--------K,MAW,B19,8477
2022-01-18T21:00+00:00Z,2022-01-18T22:00+00:00Z,10YSE-1--------K,MAW,B19,8661
2022-01-18T22:00+00:00Z,2022-01-18T23:00+00:00Z,10YSE-1--------K,MAW,B19,8718
2022-01-18T23:00+00:00Z,2022-01-19T00:00+00:00Z,10YSE-1--------K,MAW,B19,8844
2022-01-19T00:00+00:00Z,2022-01-19T01:00+00:00Z,10YSE-1--------K,MAW,B19,8836
2022-01-19T01:00+00:00Z,2022-01-19T02:00+00:00Z,10YSE-1--------K,MAW,B19,8829
2022-01-19T02:00+00:00Z,2022-01-19T03:00+00:00Z,10YSE-1--------K,MAW,B19,8902
2022-01-19T03:00+00:00Z,2022-01-19T04:00+00:00Z,10YSE-1--------K,MAW,B19,9019
2022-01-19T04:00+00:00Z,2022-01-19T05:00+00:00Z,10YSE-1--------K,MAW,B19,9123
2022-01-19T05:00+00:00Z,2022-01-19T06:00+00:00Z,10YSE-1--------K,MAW,B19,9097
2022-01-19T06:00+00:00Z,2022-01-19T07:00+00:00Z,10YSE-1--------K,MAW,B19,9117
2022-01-19T07:00+00:00Z,2022-01-19T08:00+00:00Z,10YSE-1--------K,MAW,B19,9060
2022-01-19T08:00+00:00Z,2022-01-19T09:00+00:00Z,10YSE-1--------K,MAW,B19,9076
2022-01-19T09:00+00:00Z,2022-01-19T10:00+00:00Z,10YSE-1--------K,MAW,B19,9069
2022-01-19T10:00+00:00Z,2022-01-19T11:00+00:00Z,10YSE-1--------K,MAW,B19,8939
2022-01-19T11:00+00:00Z,2022-01-19T12:00+00:00Z,10YSE-1--------K,MAW,B19,8985
2022-01-19T12:00+00:00Z,2022-01-19T13:00+00:00Z,10YSE-1--------K,MAW,B19,9032
2022-01-19T13:00+00:00Z,2022-01-19T14:00+00:00Z,10YSE-1--------K,MAW,B19,9129
2022-01-19T14:00+00:00Z,2022-01-19T15:00+00:00Z,10YSE-1--------K,MAW,B19,9064
2022-01-19T15:00+00:00Z,2022-01-19T16:00+00:00Z,10YSE-1--------K,MAW,B19,9023
2022-01-19T16:00+00:00Z,2022-01-19T17:00+00:00Z,10YSE-1--------K,MAW,B19,8999
2022-01-19T17:00+00:00Z,2022-01-19T18:00+00:00Z,10YSE-1--------K,MAW,B19,9176
2022-01-19T18:00+00:00Z,2022-01-19T19:00+00:00Z,10YSE-1--------K,MAW,B19,9478
2022-01-19T19:00+00:00Z,2022-01-19T20:00+00:00Z,10YSE-1--------K,MAW,B19,9593
2022-01-19T20:00+00:00Z,2022-01-19T21:00+00:00Z,10YSE-1--------K,MAW,B19,9513
2022-01-19T21:00+00:00Z,2022-01-19T22:00+00:00Z,10YSE-1--------K,MAW,B19,9428
2022-01-19T22:00+00:00Z,2022-01-19T23:00+00:00Z,10YSE-1--------K,MAW,B19,9405
2022-01-19T23:00+00:00Z,2022-01-20T00:00+00:00Z,10YSE-1--------K,MAW,B19,9447
2022-01-20T00:00+00:00Z,2022-01-20T01:00+00:00Z,10YSE-1--------K,MAW,B19,9586
2022-01-20T01:00+00:00Z,2022-01-20T02:00+00:00Z,10YSE-1--------K,MAW,B19,9711
2022-01-20T02:00+00:00Z,2022-01-20T03:00+00:00Z,10YSE-1--------K,MAW,B19,9824
2022-01-20T03:00+00:00Z,2022-01-20T04:00+00:00Z,10YSE-1--------K,MAW,B19,9845
2022-01-20T04:00+00:00Z,2022-01-20T05:00+00:00Z,10YSE-1--------K,MAW,B19,9884
2022-01-20T05:00+00:00Z,2022-01-20T06:00+00:00Z,10YSE-1--------K,MAW,B19,9844
2022-01-20T06:00+00:00Z,2022-01-20T07:00+00:00Z,10YSE-1--------K,MAW,B19,9723
2022-01-20T07:00+00:00Z,2022-01-20T08:00+00:00Z,10YSE-1--------K,MAW,B19,9732
2022-01-20T08:00+00:00Z,2022-01-20T09:00+00:00Z,10YSE-1--------K,MAW,B19,9758
2022-01-20T09:00+00:00Z,2022-01-20T10:00+00:00Z,10YSE-1--------K,MAW,B19,9650
2022-01-20T10:00+00:00Z,2022-01-20T11:00+00:00Z,10YSE-1--------K,MAW,B19,9649
2022-01-20T11:00+00:00Z,2022-01-20T12:00+00:00Z,10YSE-1--------K,MAW,B19,9803
2022-01-20T12:00+00:00Z,2022-01-20T13:00+00:00Z,10YSE-1--------K,MAW,B19,9879
2022-01-20T13:00+00:00Z,2022-01-20T14:00+00:00Z,10YSE-1--------K,MAW,B19,10011
2022-01-20T14:00+00:00Z,2022-01-20T15:00+00:00Z,10YSE-1--------K,MAW,B19,10008
2022-01-20T15:00+00:00Z,2022-01-20T16:00+00:00Z,10YSE-1--------K,MAW,B19,10069
2022-01-20T16:00+00:00Z,2022-01-20T17:00+00:00Z,10YSE-1--------K,MAW,B19,10053
2022-01-20T17:00+00:00Z,2022-01-20T18:00+00:00Z,10YSE-1--------K,MAW,B19,10020
2022-01-20T18:00+00:00Z,2022-01-20T19:00+00:00Z,10YSE-1--------K,MAW,B19,9961
2022-01-20T19:00+00:00Z,2022-01-20T20:00+00:00Z,10YSE-1--------K,MAW,B19,9886
2022-01-20T20:00+00:00Z,2022-01-20T21:00+00:00Z,10YSE-1--------K,MAW,B19,9831
2022-01-20T21:00+00:00Z,2022-01-20T22:00+00:00Z,10YSE-1--------K,MAW,B19,9754
2022-01-20T22:00+00:00Z,2022-01-20T23:00+00:00Z,10YSE-1--------K,MAW,B19,9680
2022-01-20T23:00+00:00Z,2022-01-21T00:00+00:00Z,10YSE-1--------K,MAW,B19,9568
2022-01-21T00:00+00:00Z,2022-01-21T01:00+00:00Z,10YSE-1--------K,MAW,B19,9323
2022-01-21T01:00+00:00Z,2022-01-21T02:00+00:00Z,10YSE-1--------K,MAW,B19,9113
2022-01-21T02:00+00:00Z,2022-01-21T03:00+00:00Z,10YSE-1--------K,MAW,B19,8880
2022-01-21T03:00+00:00Z,2022-01-21T04:00+00:00Z,10YSE-1--------K,MAW,B19,8566
2022-01-21T04:00+00:00Z,2022-01-21T05:00+00:00Z,10YSE-1--------K,MAW,B19,8201
2022-01-21T05:00+00:00Z,2022-01-21T06:00+00:00Z,10YSE-1--------K,MAW,B19,7843
2022-01-21T06:00+00:00Z,2022-01-21T07:00+00:00Z,10YSE-1--------K,MAW,B19,7480
2022-01-21T07:00+00:00Z,2022-01-21T08:00+00:00Z,10YSE-1--------K,MAW,B19,7189
2022-01-21T08:00+00:00Z,2022-01-21T09:00+00:00Z,10YSE-1--------K,MAW,B19,6700
2022-01-21T09:00+00:00Z,2022-01-21T10:00+00:00Z,10YSE-1--------K,MAW,B19,6056
2022-01-21T10:00+00:00Z,2022-01-21T11:00+00:00Z,10YSE-1--------K,MAW,B19,5393
2022-01-21T11:00+00:00Z,2022-01-21T12:00+00:00Z,10YSE-1--------K,MAW,B19,5063
2022-01-21T12:00+00:00Z,2022-01-21T13:00+00:00Z,10YSE-1--------K,MAW,B19,4853
2022-01-21T13:00+00:00Z,2022-01-21T14:00+00:00Z,10YSE-1--------K,MAW,B19,4609
2022-01-21T14:00+00:00Z,2022-01-21T15:00+00:00Z,10YSE-1--------K,MAW,B19,4227
2022-01-21T15:00+00:00Z,2022-01-21T16:00+00:00Z,10YSE-1--------K,MAW,B19,4001
2022-01-21T16:00+00:00Z,2022-01-21T17:00+00:00Z,10YSE-1--------K,MAW,B19,3746
2022-01-21T17:00+00:00Z,2022-01-21T18:00+00:00Z,10YSE-1--------K,MAW,B19,3381
2022-01-21T18:00+00:00Z,2022-01-21T19:00+00:00Z,10YSE-1--------K,MAW,B19,2929
2022-01-21T19:00+00:00Z,2022-01-21T20:00+00:00Z,10YSE-1--------K,MAW,B19,2482
2022-01-21T20:00+00:00Z,2022-01-21T21:00+00:00Z,10YSE-1--------K,MAW,B19,2263
2022-01-21T21:00+00:00Z,2022-01-21T22:00+00:00Z,10YSE-1--------K,MAW,B19,2137
2022-01-21T22:00+00:00Z,2022-01-21T23:00+00:00Z,10YSE-1--------K,MAW,B19,2305
2022-01-21T23:00+00:00Z,2022-01-22T00:00+00:00Z,10YSE-1--------K,MAW,B19,2581
2022-01-22T00:00+00:00Z,2022-01-22T01:00+00:00Z,10YSE-1--------K,MAW,B19,2911
2022-01-22T01:00+00:00Z,2022-01-22T02:00+00:00Z,10YSE-1--------K,MAW,B19,3296
2022-01-22T02:00+00:00Z,2022-01-22T03:00+00:00Z,10YSE-1--------K,MAW,B19,3525
2022-01-22T03:00+00:00Z,2022-01-22T04:00+00:00Z,10YSE-1--------K,MAW,B19,3854
2022-01-22T04:00+00:00Z,2022-01-22T05:00+00:00Z,10YSE-1--------K,MAW,B19,4143
2022-01-22T05:00+00:00Z,2022-01-22T06:00+00:00Z,10YSE-1--------K,MAW,B19,4272
2022-01-22T06:00+00:00Z,2022-01-22T07:00+00:00Z,10YSE-1--------K,MAW,B19,4445
2022-01-22T07:00+00:00Z,2022-01-22T08:00+00:00Z,10YSE-1--------K,MAW,B19,4369
2022-01-22T08:00+00:00Z,2022-01-22T09:00+00:00Z,10YSE-1--------K,MAW,B19,4265
2022-01-22T09:00+00:00Z,2022-01-22T10:00+00:00Z,10YSE-1--------K,MAW,B19,4230
2022-01-22T10:00+00:00Z,2022-01-22T11:00+00:00Z,10YSE-1--------K,MAW,B19,4183
